RunIndex,TrialIndex,Mode,Family,SubCase,TrueLabel,Observation,PredictedVerdict,Detection,IsCorrect,LatencyMicros
5,3657,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3659,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3661,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3663,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3665,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3667,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3669,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3671,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3673,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3675,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3677,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3679,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3681,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3683,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3685,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3687,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3689,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3691,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3693,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3695,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3697,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3699,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3701,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3703,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3705,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3707,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3709,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3711,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3713,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3715,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3717,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3719,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3721,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3723,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3725,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3727,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3729,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3731,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3733,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3735,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3737,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3739,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3741,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3743,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3745,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3747,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3749,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3751,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3753,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3755,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3757,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3759,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3761,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3763,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3765,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3767,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3769,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3771,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3773,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3775,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3777,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3779,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3781,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3783,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3785,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3787,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3789,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3791,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3793,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),2. %TEMP% Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3795,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),3. User Profile Temp,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3797,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),4. Unconfigured Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3799,PRE_REMEDIATION,Filesystem: Boundary Escape (/tmp or %TEMP%),5. System Directory,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,15
5,3801,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3803,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3805,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3807,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3809,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3811,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3813,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3815,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3817,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3819,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3821,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3823,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3825,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3827,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3829,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3831,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3833,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3835,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3837,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3839,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3841,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3843,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3845,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3847,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3849,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3851,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3853,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3855,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3857,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3859,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3861,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3863,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3865,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3867,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3869,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3871,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3873,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3875,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3877,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3879,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3881,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3883,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3885,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3887,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3889,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3891,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3893,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3895,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3897,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3899,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3901,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3903,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3905,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3907,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3909,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3911,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3913,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3915,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3917,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3919,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3921,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3923,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3925,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3927,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3929,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3931,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3933,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3935,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3937,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3939,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3941,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3943,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3945,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3947,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3949,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3951,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3953,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3955,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3957,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3959,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3961,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3963,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3965,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3967,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3969,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3971,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,4. Stateless UDP Socket Egress,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
5,3973,PRE_REMEDIATION,Network: Ephemeral UDP/DNS Exfiltration,3. Unauthorized DNS TXT Exfiltration,ATTACK,UNOBSERVED,TRUSTED,MISSED,false,14
