RunIndex,TrialIndex,Family,TrueLabel,PredictedVerdict,PredictedBreak,ExpectedBreak,IsCorrect,LatencyMicros
3,3653,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3654,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3655,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3656,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3657,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3658,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3659,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3660,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3661,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3662,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3663,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3664,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3665,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3666,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3667,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3668,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3669,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3670,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3671,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3672,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3673,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3674,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3675,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3676,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3677,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3678,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3679,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3680,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3681,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3682,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3683,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3684,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3685,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3686,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3687,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3688,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3689,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3690,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3691,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3692,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3693,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3694,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3695,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3696,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3697,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3698,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3699,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3700,Benign: Reordered JSON/SBOM Attribute Keys,BENIGN,TRUSTED,,,true,0
3,3701,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3702,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3703,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3704,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3705,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3706,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3707,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3708,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3709,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3710,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3711,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3712,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3713,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3714,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3715,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3716,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3717,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3718,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3719,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3720,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3721,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3722,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3723,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3724,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3725,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3726,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3727,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3728,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3729,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3730,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3731,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3732,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3733,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3734,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3735,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3736,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,999
3,3737,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3738,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3739,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3740,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3741,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3742,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3743,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3744,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3745,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3746,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3747,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3748,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3749,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
3,3750,Benign: Incremental Build with Object Cache Hit,BENIGN,TRUSTED,,,true,0
4,3751,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3752,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3753,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3754,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3755,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3756,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3757,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3758,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3759,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3760,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3761,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3762,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3763,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3764,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3765,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3766,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3767,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3768,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3769,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3770,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3771,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3772,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3773,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3774,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3775,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3776,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3777,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3778,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3779,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3780,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3781,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3782,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3783,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3784,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3785,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3786,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3787,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3788,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3789,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3790,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3791,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3792,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3793,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3794,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3795,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3796,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3797,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3798,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3799,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3800,Source: Stealth Uncommitted Code,ATTACK,REJECTED,SOURCE,SOURCE,true,0
4,3801,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3802,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3803,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3804,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3805,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3806,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3807,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3808,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3809,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3810,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3811,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3812,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3813,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3814,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3815,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3816,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3817,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3818,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3819,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3820,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3821,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3822,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3823,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3824,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3825,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3826,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3827,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3828,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3829,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3830,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3831,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3832,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3833,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3834,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3835,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3836,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3837,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3838,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3839,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3840,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3841,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3842,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3843,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3844,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3845,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3846,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3847,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3848,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3849,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3850,Source: Commit Author/Email Spoofing,ATTACK,TRUSTED,,SOURCE,false,0
4,3851,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3852,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3853,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3854,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3855,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3856,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3857,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3858,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3859,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3860,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3861,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3862,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3863,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3864,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3865,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3866,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3867,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3868,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3869,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3870,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3871,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3872,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3873,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3874,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3875,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3876,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3877,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3878,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3879,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3880,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3881,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3882,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3883,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3884,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3885,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3886,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3887,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3888,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,999
4,3889,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3890,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3891,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3892,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3893,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3894,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3895,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3896,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3897,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3898,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3899,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3900,Dependency: Compatible Semver Substitution,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3901,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3902,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3903,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3904,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3905,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3906,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3907,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3908,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3909,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3910,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3911,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3912,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3913,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3914,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3915,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3916,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3917,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3918,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3919,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3920,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3921,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3922,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3923,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3924,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3925,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3926,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3927,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3928,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3929,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
4,3930,Dependency: Unapproved Mirror Registry,ATTACK,REJECTED,DEPENDENCIES,DEPENDENCIES,true,0
